timestamp_us;;;
6359721;1851;1.492;68.28
6359991;1879;1.514;60.10
6360261;1856;1.496;66.82
6360539;1880;1.515;59.81
6360809;1853;1.493;67.69
6371327;1857;1.496;66.52
6371597;1856;1.496;66.82
6371863;1859;1.498;65.94
6372126;1863;1.501;64.77
6372385;1845;1.487;70.03
6382875;1838;1.481;72.08
6383150;1879;1.514;60.10
6393829;1863;1.501;64.77
6394098;1877;1.513;60.68
6394364;1855;1.495;67.11
6394642;1884;1.518;58.64
6394912;1867;1.505;63.60
6405361;1851;1.492;68.28
6405643;1920;1.547;48.12
6405905;1850;1.491;68.57
6406171;1862;1.501;65.06
6406444;1858;1.497;66.23
6416898;1847;1.488;69.45
6417168;1837;1.480;72.37
6417444;1811;1.459;79.96
6417714;1868;1.505;63.31
6417972;1869;1.506;63.02
6418238;1883;1.517;58.93
6428708;1857;1.496;66.52
6428975;1854;1.494;67.40
6429234;1908;1.538;51.63
6429508;1889;1.522;57.18
6429778;1913;1.542;50.17
6440253;1844;1.486;70.32
6440527;1840;1.483;71.49
6440793;1874;1.510;61.56
6441064;1869;1.506;63.02
6441334;1861;1.500;65.36
6441612;1888;1.521;57.47
6452059;1855;1.495;67.11
6452334;1879;1.514;60.10
6452611;1914;1.542;49.87
6463275;1886;1.520;58.05
